snapped_at,price,market_cap,total_volume
2020-09-14 00:00:00 UTC,124.77191679325527,0.0,1450523.2070536816
2020-09-15 00:00:00 UTC,124.77191679325527,0.0,1450523.2070536816
2020-09-16 00:00:00 UTC,115.34579024774733,0.0,1638341.4389395623
2020-09-17 00:00:00 UTC,113.27480809701149,0.0,829727.2073654511
2020-09-18 00:00:00 UTC,110.53761870805323,0.0,132751.2972062133
2020-09-19 00:00:00 UTC,112.50833650189887,0.0,682520.4094976321
2020-09-20 00:00:00 UTC,106.41965149860535,0.0,629432.6802769209
2020-09-21 00:00:00 UTC,106.36025443479261,0.0,557982.7320432122
2020-09-22 00:00:00 UTC,91.57811038320705,0.0,585047.4972216083
2020-09-23 00:00:00 UTC,99.18910071347233,0.0,559247.8224157031
2020-09-24 00:00:00 UTC,88.32868111858424,0.0,552060.702747618
2020-09-25 00:00:00 UTC,95.21696375393527,0.0,481918.33222713653
2020-09-26 00:00:00 UTC,105.63943465270513,0.0,611406.2553545687
2020-09-27 00:00:00 UTC,109.30021346686047,0.0,566707.7976706616
2020-09-28 00:00:00 UTC,107.9809872703229,0.0,571525.1327720549
2020-09-29 00:00:00 UTC,104.09803232034358,0.0,634412.5813811958
2020-09-30 00:00:00 UTC,97.51435224208554,0.0,492265.42868245795
2020-10-01 00:00:00 UTC,100.55421486057016,0.0,428862.14914657705
2020-10-02 00:00:00 UTC,106.60367713312543,0.0,519194.8888827129
2020-10-03 00:00:00 UTC,96.89918863119162,1899134.4838168626,684466.7948161312
2020-10-04 00:00:00 UTC,88.9558640754782,1947401.0565821668,401789.9423088677
2020-10-05 00:00:00 UTC,93.62834234104173,2071422.0702406922,513384.602652706
2020-10-06 00:00:00 UTC,91.97802146144032,2086003.76736895,449165.1421175343
2020-10-07 00:00:00 UTC,78.49896783791064,2230265.115770608,1016674.1767076199
2020-10-08 00:00:00 UTC,77.8785461155087,5321051.021457755,4800917.674708733
2020-10-09 00:00:00 UTC,84.70267068765531,8427879.408896018,6959760.834550001
2020-10-10 00:00:00 UTC,88.61528800259654,12685497.200762637,18124404.36867716
2020-10-11 00:00:00 UTC,89.0562492799322,13223186.889230475,4527549.112244895
2020-10-12 00:00:00 UTC,90.16141366456085,12937018.739778701,2982635.8855495937
2020-10-13 00:00:00 UTC,90.26874855968464,13012523.159113305,1903831.5033961318
2020-10-14 00:00:00 UTC,89.3185852360734,13182453.28497642,1395351.9387896908
2020-10-15 00:00:00 UTC,87.50553275588138,13620035.530604232,1469561.7149677544
2020-10-16 00:00:00 UTC,85.64466904795638,13785228.171420243,1788448.3522082048
2020-10-17 00:00:00 UTC,80.17206539066143,13649235.213137511,1286439.1548765576
2020-10-18 00:00:00 UTC,81.08605583010647,13732769.199195644,998567.7754377249
2020-10-19 00:00:00 UTC,80.61150363917625,13779949.781891324,886769.5059118351
2020-10-20 00:00:00 UTC,81.15063634197924,14000303.670520946,1312774.579165845
2020-10-21 00:00:00 UTC,73.81424728636159,13333532.439941445,1646853.0819763017
2020-10-22 00:00:00 UTC,76.23809038602045,13946759.378416289,1992756.4375286158
2020-10-23 00:00:00 UTC,79.01609420016865,14806315.20907098,1480074.0801282437
2020-10-24 00:00:00 UTC,79.92554103778656,14626821.149963329,1269354.8647293558
2020-10-25 00:00:00 UTC,80.44782982483713,14830107.52133104,387321.7034674098
2020-10-26 00:00:00 UTC,78.41880608714939,15067774.321409367,2357301.659749175
2020-10-27 00:00:00 UTC,76.16133027184861,14982115.517192401,732084.3164512522
2020-10-28 00:00:00 UTC,76.74003116988813,15340796.139577141,1253641.5287277084
2020-10-29 00:00:00 UTC,72.86508533907859,15139505.257650996,1918305.2422323835
2020-10-30 00:00:00 UTC,66.61891298878386,14417709.71541658,1652873.9555887205
2020-10-31 00:00:00 UTC,65.8752782750124,14450284.711378919,2003313.5286005675
2020-11-01 00:00:00 UTC,62.31405882060047,13955075.92956091,623056.6763877518
2020-11-02 00:00:00 UTC,64.35823253997724,14496849.466537235,841795.919440752
2020-11-03 00:00:00 UTC,62.327816873785466,14161143.655706283,1144797.0539944593
2020-11-04 00:00:00 UTC,61.03858942018394,13902867.55446299,1319338.4922345022
2020-11-05 00:00:00 UTC,60.35332542605435,14221272.066129066,1577099.191074089
2020-11-06 00:00:00 UTC,62.89658970838589,14591293.176299427,1659655.6840536215
2020-11-07 00:00:00 UTC,70.5198431893286,16052216.144881953,1827315.861929482
2020-11-08 00:00:00 UTC,72.99409813117919,16473492.353065226,3048621.9512829497
2020-11-09 00:00:00 UTC,81.6052778508103,18483721.12926319,1915010.8380962324
2020-11-10 00:00:00 UTC,79.62043280330066,18177663.545622934,2486599.7051125136
2020-11-11 00:00:00 UTC,91.74528200378127,20123639.97655816,3242697.4118341943
2020-11-12 00:00:00 UTC,84.21194460825618,19661177.970157012,2890896.0584841613
2020-11-13 00:00:00 UTC,81.70692402640184,20002937.115504313,4372346.887386225
2020-11-14 00:00:00 UTC,91.86109876685384,22528849.06930662,4186023.4386524134
2020-11-15 00:00:00 UTC,92.45933422519893,22372782.49231082,3237163.9920045566
2020-11-16 00:00:00 UTC,91.56621677522186,22634401.186950076,3714887.3424960347
2020-11-17 00:00:00 UTC,94.22337690316675,23781062.80740776,3750624.453113905
2020-11-18 00:00:00 UTC,102.4239091283027,27601107.770890895,5707429.184773187
2020-11-19 00:00:00 UTC,99.39345007839592,28379371.52535695,4416203.953779513
2020-11-20 00:00:00 UTC,101.42667423989714,29848199.306685425,4691171.366270935
2020-11-21 00:00:00 UTC,104.60841144282462,31871190.1191014,3908922.899796257
2020-11-22 00:00:00 UTC,105.62553817768169,32895680.49606426,5517404.7640582835
2020-11-23 00:00:00 UTC,103.72160330637597,33970853.92084004,5497372.4514354095
2020-11-24 00:00:00 UTC,108.31223445712777,35980587.528488226,3612723.368836499
2020-11-25 00:00:00 UTC,106.77796613327222,36124986.08870848,3632308.4337040726
2020-11-26 00:00:00 UTC,100.29197670438228,33640131.50290108,2720344.45838521
2020-11-27 00:00:00 UTC,92.27802324894172,30637483.547121864,3440789.4662984787
2020-11-28 00:00:00 UTC,91.1111802665411,29831666.89210346,2652593.499236239
2020-11-29 00:00:00 UTC,94.06509565546327,30686930.89407491,1724126.7903436653
2020-11-30 00:00:00 UTC,98.14786060379724,31705179.31506057,2372755.392159709
2020-12-01 00:00:00 UTC,103.94748830173621,34051313.80560783,3522026.3640365303
2020-12-02 00:00:00 UTC,100.00194381083249,29337706.269195944,8626183.051202632
2020-12-03 00:00:00 UTC,110.05975237794233,30795434.98917639,3756715.1718054013
2020-12-04 00:00:00 UTC,112.98174990268315,31159433.484322608,3653648.8027306614
2020-12-05 00:00:00 UTC,104.48743044880064,28769367.907814577,2099749.9021303253
2020-12-06 00:00:00 UTC,108.96166789609188,29540171.14125363,2115747.2715295143
2020-12-07 00:00:00 UTC,108.75991902074334,28700457.376805797,2640536.179941856
2020-12-08 00:00:00 UTC,109.78228309164486,28170990.07225733,3122958.8812049315
2020-12-09 00:00:00 UTC,101.41712386201586,21581618.90538226,8169983.997292551
2020-12-10 00:00:00 UTC,103.38369323819062,21852676.62935052,2416438.9360472932
2020-12-11 00:00:00 UTC,98.98688229417695,20789291.742272753,2271192.381811048
2020-12-12 00:00:00 UTC,93.56180787652967,19911272.334550302,1548046.356683895
2020-12-13 00:00:00 UTC,99.43883548985713,21006595.332031284,1536336.189069019
2020-12-14 00:00:00 UTC,102.25345666686582,21807807.007622663,1560661.0823660283
2020-12-15 00:00:00 UTC,104.05187971792687,21881567.50731883,1849171.7272120041
2020-12-16 00:00:00 UTC,106.55823409901528,22414874.219333537,1334480.5245012837
2020-12-17 00:00:00 UTC,106.9339713354232,22715264.267059125,2909125.0149064935
2020-12-18 00:00:00 UTC,109.76927906755652,23330648.533124078,1701207.171957784
2020-12-19 00:00:00 UTC,110.33083617655944,23453139.84768975,2954861.069461173
2020-12-20 00:00:00 UTC,113.77341843200271,23689199.808140036,2321096.166870186
2020-12-21 00:00:00 UTC,110.23127001898419,23042649.156235505,1391657.5974362164
2020-12-22 00:00:00 UTC,105.8157485845457,22167296.710680623,1554747.5340783126
2020-12-23 00:00:00 UTC,110.51547092268157,23089868.676996637,2121026.047513789
2020-12-24 00:00:00 UTC,100.21636365477126,21322854.03631639,2576606.0149138593
2020-12-25 00:00:00 UTC,105.38845795070287,21820434.40605066,1944093.2778056855
2020-12-26 00:00:00 UTC,105.8187898895047,22353863.199544024,1716694.877343444
2020-12-27 00:00:00 UTC,105.74862652910289,22351742.31997841,1607410.1076135393
2020-12-28 00:00:00 UTC,109.3156592207798,23633595.86668192,1663013.5165365946
2020-12-29 00:00:00 UTC,112.25609497022174,24533063.87002254,1747387.5302446014
2020-12-30 00:00:00 UTC,110.63928418838813,24374977.689710557,1309062.341568344
2020-12-31 00:00:00 UTC,113.45438312303956,24609229.742329024,1734727.7661338183
2021-01-01 00:00:00 UTC,115.23778274682576,24733974.340228003,1637651.119319142
2021-01-02 00:00:00 UTC,116.98209708526959,24778093.941332005,1665520.773827306
2021-01-03 00:00:00 UTC,117.50149617166358,25031406.863236006,2171764.5298558623
2021-01-04 00:00:00 UTC,134.26024155972465,29933291.382229667,2835674.831878453
2021-01-05 00:00:00 UTC,139.75077960402177,30563972.232321218,3686749.728439057
2021-01-06 00:00:00 UTC,162.55735336037475,35354833.361442946,5886605.7376350425
2021-01-07 00:00:00 UTC,167.34461502835066,37290295.4411557,5111504.711092057
2021-01-08 00:00:00 UTC,166.6946918579223,37304954.89963331,4406049.525475646
2021-01-09 00:00:00 UTC,165.6040736026418,37049739.53449322,3963751.40924527
2021-01-10 00:00:00 UTC,188.68671514481989,42413801.21906138,3921986.611942492
2021-01-11 00:00:00 UTC,188.57750836066853,43559944.00354891,5986678.68813246
2021-01-12 00:00:00 UTC,168.35712320497944,38961240.68759525,6930230.449666331
2021-01-13 00:00:00 UTC,177.56132675057717,40806510.87378715,5098918.25599309
2021-01-14 00:00:00 UTC,200.3166326551632,46062602.42630562,5053515.0579451285
2021-01-15 00:00:00 UTC,201.96016922024913,47272930.54642496,4776746.45815117
2021-01-16 00:00:00 UTC,203.97969413880224,47885971.093794495,3747028.508836791
2021-01-17 00:00:00 UTC,222.64265817864793,53017108.21646712,7107737.072341022
2021-01-18 00:00:00 UTC,230.06355194520057,55755625.07538618,7291203.718544813
2021-01-19 00:00:00 UTC,234.1984115705518,57601469.68441544,5977437.451616866
2021-01-20 00:00:00 UTC,228.77856002583704,57575781.612595044,8262058.571127518
2021-01-21 00:00:00 UTC,237.93736925862575,60313872.02494845,4703494.540985314
2021-01-22 00:00:00 UTC,192.69063924465215,49818943.64127784,5120665.688274431
2021-01-23 00:00:00 UTC,216.50515827109263,55942957.67585104,5875358.066255469
2021-01-24 00:00:00 UTC,227.02628429571644,58698832.963272706,4331839.409366028
2021-01-25 00:00:00 UTC,265.77696465376994,69169436.3282883,8352024.636481903
2021-01-26 00:00:00 UTC,246.72448304801753,64091949.259059824,8804553.242784387
2021-01-27 00:00:00 UTC,274.11297751937013,70806892.62514506,8732137.600996545
2021-01-28 00:00:00 UTC,268.3535224478968,68022038.45573181,7949932.738197691
2021-01-29 00:00:00 UTC,284.8392532368347,74931651.6470044,9050532.849200115
2021-01-30 00:00:00 UTC,287.4386218660313,77163508.3125652,9219439.05753374
2021-01-31 00:00:00 UTC,323.51052118122766,86723829.75559425,6186447.053674392
2021-02-01 00:00:00 UTC,314.1300809956126,84658529.6712094,8356599.600302339
2021-02-02 00:00:00 UTC,323.3056240247934,87601256.84028888,7521100.338875595
2021-02-03 00:00:00 UTC,323.0124191724198,90094406.61297481,9225154.83752085
2021-02-04 00:00:00 UTC,350.82079510484243,98814842.50957848,7444596.248019501
2021-02-05 00:00:00 UTC,390.6294631418933,108866049.59523736,11947424.428330638
2021-02-06 00:00:00 UTC,437.673307305041,123550690.06082372,14937596.802896252
2021-02-07 00:00:00 UTC,403.70518255175944,115110622.18579741,11901155.026130678
2021-02-08 00:00:00 UTC,392.98800619920445,111537462.613036,8043033.986798369
2021-02-09 00:00:00 UTC,416.0070423771588,115192731.43284291,12490798.368213426
2021-02-10 00:00:00 UTC,421.6298078720118,118794032.09121822,9428746.0895858
2021-02-11 00:00:00 UTC,437.1771941449514,125100935.4505593,10945427.174296528
2021-02-12 00:00:00 UTC,448.8468811600855,129024869.10271034,7443113.620322676
2021-02-13 00:00:00 UTC,484.37045750908607,137944876.6735878,9405818.6654284
2021-02-14 00:00:00 UTC,453.24096096886285,129830812.58250177,7584710.912017146
2021-02-15 00:00:00 UTC,439.3884563224864,126676312.17087205,8072906.4832742
2021-02-16 00:00:00 UTC,424.45333375557885,124155364.11943361,9457117.075302195
2021-02-17 00:00:00 UTC,424.92475711496456,123416753.94853936,7324440.340894163
2021-02-18 00:00:00 UTC,429.3628855429384,125827442.6769101,11732219.38219524
2021-02-19 00:00:00 UTC,433.4665280792103,127719445.09196009,8042844.645769804
2021-02-20 00:00:00 UTC,427.36321639582593,124941258.14867692,8687714.052212093
2021-02-21 00:00:00 UTC,469.8421059514706,134407319.2700822,14352652.797079556
2021-02-22 00:00:00 UTC,471.5595202444638,136328550.3886648,7912819.583182004
2021-02-23 00:00:00 UTC,440.4888325762219,125864308.30642152,7477355.427756547
2021-02-24 00:00:00 UTC,387.8295975517,110963979.47685046,11013989.337655121
2021-02-25 00:00:00 UTC,405.0593827109223,115780971.83368565,6313069.442392574
2021-02-26 00:00:00 UTC,374.37879053694536,105794631.68944067,6070172.049123235
2021-02-27 00:00:00 UTC,362.07313586418155,102306775.39036378,5950941.7887700945
2021-02-28 00:00:00 UTC,379.4606791140946,106571237.44902639,4240853.675826379
2021-03-01 00:00:00 UTC,371.7964057685446,104571501.99445246,5770272.986879006
2021-03-02 00:00:00 UTC,413.7544331235323,116181024.86197391,7598000.06577664
2021-03-03 00:00:00 UTC,418.3859223278713,119467848.10307105,7813082.453030628
2021-03-04 00:00:00 UTC,427.636081309363,122914547.31957921,5661188.966619185
2021-03-05 00:00:00 UTC,429.47988137548094,122980016.76274808,6744835.41667383
2021-03-06 00:00:00 UTC,432.21513176816455,123369435.82026389,4549906.657272484
2021-03-07 00:00:00 UTC,438.9231487691029,126825749.44591048,4190738.604973747
2021-03-08 00:00:00 UTC,469.573400661667,135438115.12758243,7818665.788980429
2021-03-09 00:00:00 UTC,481.4849625251635,140429632.31431276,6455923.606195302
2021-03-10 00:00:00 UTC,481.61160585724076,141337579.50841418,4888015.711537151
